8364224,2023-07-19T09:16:13,1689758173,743073373,23.47,50.58
8364224,2023-07-19T09:16:19,1689758179,743073379,23.50,51.72
8364224,2023-07-19T09:20:28,1689758428,743073628,22.73,52.23
8364224,2023-07-19T09:20:49,1689758449,743073649,22.81,52.83
8364224,2023-07-19T09:21:02,1689758462,743073662,22.99,51.22
8364224,2023-07-19T09:21:12,1689758472,743073672,23.03,51.34
8364224,2023-07-19T09:21:49,1689758509,743073709,23.63,50.73
8364224,2023-07-19T09:21:53,1689758513,743073713,23.57,50.26
8364224,2023-07-19T09:21:58,1689758518,743073718,23.52,49.92
8364224,2023-07-19T09:22:03,1689758523,743073723,23.49,50.37
8364224,2023-07-19T09:22:06,1689758526,743073726,23.47,50.71
8364224,2023-07-19T09:22:11,1689758531,743073731,23.53,52.35
8364224,2023-07-19T09:22:15,1689758535,743073735,23.58,51.88
8364224,2023-07-19T09:22:18,1689758538,743073738,23.63,50.97
8364224,2023-07-19T09:22:21,1689758541,743073741,23.69,51.47
8364224,2023-07-19T09:22:25,1689758545,743073745,23.77,51.21
8364224,2023-07-19T09:22:39,1689758559,743073759,24.04,51.15
8364224,2023-07-19T09:22:45,1689758565,743073765,24.15,51.36
8364224,2023-07-19T09:22:48,1689758568,743073768,24.17,50.94
8364224,2023-07-19T09:22:51,1689758571,743073771,24.19,51.49
8364224,2023-07-19T09:22:56,1689758576,743073776,24.20,50.33
8364224,2023-07-19T09:22:59,1689758579,743073779,24.19,49.98
8364224,2023-07-19T09:23:05,1689758585,743073785,24.26,52.13
8364224,2023-07-19T09:23:12,1689758592,743073792,24.41,53.39
8364224,2023-07-19T09:23:16,1689758596,743073796,24.56,52.50
8364224,2023-07-19T09:23:25,1689758605,743073805,24.91,50.75
8364224,2023-07-19T09:23:45,1689758625,743073825,25.79,48.50
8364224,2023-07-19T09:24:23,1689758663,743073863,26.85,44.66
8364224,2023-07-19T09:24:26,1689758666,743073866,26.93,44.74
8364224,2023-07-19T09:24:31,1689758671,743073871,26.97,43.63
8364224,2023-07-19T09:24:46,1689758686,743073886,26.90,42.22
8364224,2023-07-19T09:24:50,1689758690,743073890,26.82,42.64
8364224,2023-07-19T09:24:56,1689758696,743073896,26.74,44.08
8364224,2023-07-19T09:25:02,1689758702,743073902,26.62,43.43
8364224,2023-07-19T09:25:10,1689758710,743073910,26.60,43.62
8364224,2023-07-19T09:25:20,1689758720,743073920,26.69,43.53
8364224,2023-07-19T09:25:33,1689758733,743073933,26.80,39.49
8364224,2023-07-19T09:25:51,1689758751,743073951,26.90,37.57
8364224,2023-07-19T09:25:58,1689758758,743073958,26.91,37.53
8364224,2023-07-19T09:26:22,1689758782,743073982,26.80,38.28
8364224,2023-07-19T09:27:16,1689758836,743074036,26.08,40.40
8364224,2023-07-19T09:27:18,1689758838,743074038,26.08,40.02
8364224,2023-07-19T09:27:27,1689758847,743074047,26.03,42.39
8364224,2023-07-19T09:27:30,1689758850,743074050,25.99,43.00
8364224,2023-07-19T09:27:32,1689758852,743074052,26.00,43.02
8364224,2023-07-19T09:27:37,1689758857,743074057,25.98,46.67
8364224,2023-07-19T09:27:40,1689758860,743074060,25.99,48.76
8364224,2023-07-19T09:27:43,1689758863,743074063,26.01,50.30
8364224,2023-07-19T09:27:46,1689758866,743074066,26.01,49.84
8364224,2023-07-19T09:27:49,1689758869,743074069,26.04,50.42
8364224,2023-07-19T09:27:52,1689758872,743074072,26.03,49.46
8364224,2023-07-19T09:27:57,1689758877,743074077,26.06,47.35
8364224,2023-07-19T09:28:03,1689758883,743074083,26.05,45.94
8364224,2023-07-19T09:28:08,1689758888,743074088,26.07,46.61
8364224,2023-07-19T09:28:12,1689758892,743074092,26.07,45.35
8364224,2023-07-19T09:28:15,1689758895,743074095,26.10,43.76
8364224,2023-07-19T09:28:20,1689758900,743074100,26.09,47.07
8364224,2023-07-19T09:28:24,1689758904,743074104,26.12,48.19
8364224,2023-07-19T09:28:30,1689758910,743074110,26.17,51.11
8364224,2023-07-19T09:28:34,1689758914,743074114,26.21,51.53
8364224,2023-07-19T09:28:38,1689758918,743074118,26.24,52.16
8364224,2023-07-19T09:28:41,1689758921,743074121,26.26,50.17
8364224,2023-07-19T09:28:46,1689758926,743074126,26.30,49.90
8364224,2023-07-19T09:28:54,1689758934,743074134,26.34,48.29
8364224,2023-07-19T09:29:04,1689758944,743074144,26.37,48.45
8364224,2023-07-19T09:29:09,1689758949,743074149,26.41,45.89
8364224,2023-07-19T09:29:16,1689758956,743074156,26.44,46.54
8364224,2023-07-19T09:29:33,1689758973,743074173,26.47,46.98
8364224,2023-07-19T09:29:37,1689758977,743074177,26.48,46.29
8364224,2023-07-19T09:29:42,1689758982,743074182,26.50,47.80
8364224,2023-07-19T09:29:47,1689758987,743074187,26.52,47.30
8364224,2023-07-19T09:29:58,1689758998,743074198,26.52,45.84
8364224,2023-07-19T09:30:01,1689759001,743074201,26.53,44.47
8364224,2023-07-19T09:30:09,1689759009,743074209,26.55,45.95
8364224,2023-07-19T09:30:15,1689759015,743074215,26.59,48.55
8364224,2023-07-19T09:30:20,1689759020,743074220,26.58,49.27
8364224,2023-07-19T09:30:24,1689759024,743074224,26.60,50.09
8364224,2023-07-19T09:30:30,1689759030,743074230,26.60,49.93
8364224,2023-07-19T09:30:34,1689759034,743074234,26.62,49.42
8364224,2023-07-19T09:30:55,1689759055,743074255,26.61,47.03
8364224,2023-07-19T09:31:01,1689759061,743074261,26.59,48.37
8364224,2023-07-19T09:31:04,1689759064,743074264,26.58,47.62
8364224,2023-07-19T09:31:09,1689759069,743074269,26.55,44.17
8364224,2023-07-19T09:31:13,1689759073,743074273,26.53,43.28
8364224,2023-07-19T09:31:21,1689759081,743074281,26.46,42.37
8364224,2023-07-19T09:31:26,1689759086,743074286,26.43,41.68
8364224,2023-07-19T09:31:31,1689759091,743074291,26.38,43.68
8364224,2023-07-19T09:31:35,1689759095,743074295,26.35,43.36
8364224,2023-07-19T09:31:39,1689759099,743074299,26.33,43.00
8364224,2023-07-19T09:31:43,1689759103,743074303,26.28,41.52
8364224,2023-07-19T09:31:46,1689759106,743074306,26.26,40.80
8364224,2023-07-19T09:31:51,1689759111,743074311,26.22,39.56
8364224,2023-07-19T09:31:55,1689759115,743074315,26.16,39.09
8364224,2023-07-19T09:31:59,1689759119,743074319,26.13,39.24
8364224,2023-07-19T09:32:03,1689759123,743074323,26.08,39.60
8364224,2023-07-19T09:32:06,1689759126,743074326,26.04,39.32
8364224,2023-07-19T09:32:09,1689759129,743074329,26.00,38.99
8364224,2023-07-19T09:32:11,1689759131,743074331,25.99,38.81
8364224,2023-07-19T09:32:14,1689759134,743074334,25.96,38.94
8364224,2023-07-19T09:32:19,1689759139,743074339,25.89,39.16
8364224,2023-07-19T09:32:20,1689759140,743074340,25.88,39.32
8364224,2023-07-19T09:32:25,1689759145,743074345,25.84,40.69
8364224,2023-07-19T09:32:27,1689759147,743074347,25.83,41.44
8364224,2023-07-19T09:32:30,1689759150,743074350,25.80,41.99
8364224,2023-07-19T09:32:32,1689759152,743074352,25.78,41.77
8364224,2023-07-19T09:32:35,1689759155,743074355,25.76,40.31
8364224,2023-07-19T09:32:38,1689759158,743074358,25.73,39.67
8364224,2023-07-19T09:32:40,1689759160,743074360,25.72,39.41
8364224,2023-07-19T09:32:45,1689759165,743074365,25.66,38.80
8364224,2023-07-19T09:32:47,1689759167,743074367,25.64,39.17
8364224,2023-07-19T09:32:51,1689759171,743074371,25.60,39.65
8364224,2023-07-19T09:32:54,1689759174,743074374,25.60,39.40
8364224,2023-07-19T09:32:56,1689759176,743074376,25.58,40.39
8364224,2023-07-19T09:33:01,1689759181,743074381,25.52,40.65
8364224,2023-07-19T09:33:04,1689759184,743074384,25.53,40.34
8364224,2023-07-19T09:33:07,1689759187,743074387,25.50,39.87
8364224,2023-07-19T09:33:13,1689759193,743074393,25.47,40.18
8364224,2023-07-19T09:33:22,1689759202,743074402,25.41,41.32
8364224,2023-07-19T09:33:26,1689759206,743074406,25.39,41.21
8364224,2023-07-19T09:33:30,1689759210,743074410,25.37,41.71
8364224,2023-07-19T09:33:33,1689759213,743074413,25.35,41.21
8364224,2023-07-19T09:33:36,1689759216,743074416,25.36,40.60
8364224,2023-07-19T09:33:38,1689759218,743074418,25.34,40.41
8364224,2023-07-19T09:33:41,1689759221,743074421,25.34,39.97
8364224,2023-07-19T09:33:44,1689759224,743074424,25.32,40.36
8364224,2023-07-19T09:33:47,1689759227,743074427,25.30,40.96
8364224,2023-07-19T09:33:50,1689759230,743074430,25.29,42.12
8364224,2023-07-19T09:33:53,1689759233,743074433,25.30,41.86
8364224,2023-07-19T09:33:57,1689759237,743074437,25.29,44.75
8364224,2023-07-19T09:34:00,1689759240,743074440,25.30,45.87
8364224,2023-07-19T09:34:04,1689759244,743074444,25.28,44.13
8364224,2023-07-19T09:34:06,1689759246,743074446,25.28,43.04
8364224,2023-07-19T09:34:09,1689759249,743074449,25.26,41.78
8364224,2023-07-19T09:34:13,1689759253,743074453,25.27,41.72
8364224,2023-07-19T09:34:16,1689759256,743074456,25.26,42.60
8364224,2023-07-19T09:34:21,1689759261,743074461,25.24,42.32
8364224,2023-07-19T09:34:24,1689759264,743074464,25.23,41.87
8364224,2023-07-19T09:34:27,1689759267,743074467,25.22,41.33
8364224,2023-07-19T09:34:29,1689759269,743074469,25.22,41.17
8364224,2023-07-19T09:34:30,1689759270,743074470,25.22,41.05
8364224,2023-07-19T09:34:33,1689759273,743074473,25.20,40.87
8364224,2023-07-19T09:34:37,1689759277,743074477,25.18,40.78
8364224,2023-07-19T09:34:41,1689759281,743074481,25.16,40.76
8364224,2023-07-19T09:34:47,1689759287,743074487,25.12,42.64
8364224,2023-07-19T09:34:49,1689759289,743074489,25.12,43.12
8364224,2023-07-19T09:34:51,1689759291,743074491,25.12,43.57
8364224,2023-07-19T09:34:55,1689759295,743074495,25.08,42.33
8364224,2023-07-19T09:35:01,1689759301,743074501,25.06,43.28
8364224,2023-07-19T09:35:06,1689759306,743074506,25.04,44.49
8364224,2023-07-19T09:35:12,1689759312,743074512,25.03,42.63
8364224,2023-07-19T09:35:14,1689759314,743074514,25.05,43.16
8364224,2023-07-19T09:35:16,1689759316,743074516,25.06,44.82
8364224,2023-07-19T09:35:19,1689759319,743074519,25.04,45.11
8364224,2023-07-19T09:35:23,1689759323,743074523,25.06,45.92
8364224,2023-07-19T09:35:27,1689759327,743074527,25.06,45.64
8364224,2023-07-19T09:35:32,1689759332,743074532,25.07,45.06
8364224,2023-07-19T09:35:36,1689759336,743074536,25.03,43.17
8364224,2023-07-19T09:35:41,1689759341,743074541,25.07,44.37
8364224,2023-07-19T09:35:45,1689759345,743074545,25.06,43.29
8364224,2023-07-19T09:35:48,1689759348,743074548,25.06,44.18
8364224,2023-07-19T09:35:51,1689759351,743074551,25.04,43.48
8364224,2023-07-19T09:35:54,1689759354,743074554,25.05,43.63
8364224,2023-07-19T09:35:56,1689759356,743074556,25.05,43.56
8364224,2023-07-19T09:36:00,1689759360,743074560,25.04,43.74
8364224,2023-07-19T09:36:05,1689759365,743074565,25.01,42.93
8364224,2023-07-19T09:36:09,1689759369,743074569,25.03,41.67
8364224,2023-07-19T09:36:18,1689759378,743074578,25.00,41.19
8364224,2023-07-19T09:36:23,1689759383,743074583,24.99,42.13
8364224,2023-07-19T09:36:29,1689759389,743074589,25.00,43.44
8364224,2023-07-19T09:36:31,1689759391,743074591,24.99,43.06
8364224,2023-07-19T09:36:33,1689759393,743074593,24.99,42.86
8364224,2023-07-19T09:36:51,1689759411,743074611,24.97,40.87
8364224,2023-07-19T09:36:53,1689759413,743074613,24.94,41.28
8364224,2023-07-19T09:36:56,1689759416,743074616,24.96,42.55
8364224,2023-07-19T09:36:58,1689759418,743074618,24.95,43.73
8364224,2023-07-19T09:37:06,1689759426,743074626,24.93,42.67
8364224,2023-07-19T09:37:09,1689759429,743074629,24.95,43.74
8364224,2023-07-19T09:37:11,1689759431,743074631,24.93,43.97
8364224,2023-07-19T09:37:15,1689759435,743074635,24.97,42.43
8364224,2023-07-19T09:37:18,1689759438,743074638,24.95,42.21
8364224,2023-07-19T09:37:20,1689759440,743074640,24.94,42.20
8364224,2023-07-19T09:37:24,1689759444,743074644,24.98,42.58
8364224,2023-07-19T09:37:37,1689759457,743074657,24.98,40.77
8364224,2023-07-19T09:37:41,1689759461,743074661,24.96,40.94
8364224,2023-07-19T09:37:48,1689759468,743074668,24.93,42.43
8364224,2023-07-19T09:37:51,1689759471,743074671,24.93,41.30
8364224,2023-07-19T09:37:53,1689759473,743074673,24.92,40.90
8364224,2023-07-19T09:37:55,1689759475,743074675,24.90,41.09
8364224,2023-07-19T09:37:57,1689759477,743074677,24.89,41.93
8364224,2023-07-19T09:38:00,1689759480,743074680,24.88,42.86
8364224,2023-07-19T09:38:03,1689759483,743074683,24.88,44.09
8364224,2023-07-19T09:38:05,1689759485,743074685,24.89,44.60
8364224,2023-07-19T09:38:09,1689759489,743074689,24.91,45.22
