8364224,2023-07-23T00:00:23,1690070423,743385623,26.21,43.51
8364224,2023-07-23T00:00:44,1690070444,743385644,26.17,45.24
8364224,2023-07-23T00:00:47,1690070447,743385647,26.15,45.20
8364224,2023-07-23T00:00:49,1690070449,743385649,26.16,45.38
8364224,2023-07-23T00:00:53,1690070453,743385653,26.12,45.14
8364224,2023-07-23T00:08:51,1690070931,743386131,26.61,42.43
8364224,2023-07-23T00:52:17,1690073537,743388737,25.04,45.53
8364224,2023-07-23T01:16:24,1690074984,743390184,23.72,48.15
8364224,2023-07-23T01:16:31,1690074991,743390191,23.71,48.24
8364224,2023-07-23T01:16:33,1690074993,743390193,23.72,48.22
8364224,2023-07-23T01:17:04,1690075024,743390224,23.68,48.19
8364224,2023-07-23T01:17:10,1690075030,743390230,23.66,48.65
8364224,2023-07-23T01:17:12,1690075032,743390232,23.67,48.55
8364224,2023-07-23T01:17:16,1690075036,743390236,23.69,48.47
8364224,2023-07-23T01:17:18,1690075038,743390238,23.70,48.38
8364224,2023-07-23T01:17:21,1690075041,743390241,23.68,48.33
8364224,2023-07-23T01:17:23,1690075043,743390243,23.69,48.31
8364224,2023-07-23T01:17:27,1690075047,743390247,23.68,48.32
8364224,2023-07-23T01:17:29,1690075049,743390249,23.69,48.32
8364224,2023-07-23T01:17:33,1690075053,743390253,23.69,48.34
8364224,2023-07-23T01:17:39,1690075059,743390259,23.69,48.35
8364224,2023-07-23T01:17:46,1690075066,743390266,23.70,48.39
8364224,2023-07-23T01:17:49,1690075069,743390269,23.69,48.33
8364224,2023-07-23T01:17:53,1690075073,743390273,23.69,48.27
8364224,2023-07-23T01:17:57,1690075077,743390277,23.70,48.17
8364224,2023-07-23T01:18:02,1690075082,743390282,23.69,48.19
8364224,2023-07-23T01:18:07,1690075087,743390287,23.70,48.23
8364224,2023-07-23T01:18:14,1690075094,743390294,23.71,48.25
8364224,2023-07-23T01:18:18,1690075098,743390298,23.72,48.18
8364224,2023-07-23T01:18:23,1690075103,743390303,23.70,48.32
8364224,2023-07-23T01:18:27,1690075107,743390307,23.72,48.23
8364224,2023-07-23T01:18:30,1690075110,743390310,23.75,48.15
8364224,2023-07-23T01:18:34,1690075114,743390314,23.72,48.21
8364224,2023-07-23T01:18:38,1690075118,743390318,23.73,48.18
8364224,2023-07-23T01:18:47,1690075127,743390327,23.72,48.27
8364224,2023-07-23T01:18:50,1690075130,743390330,23.73,48.41
8364224,2023-07-23T01:18:57,1690075137,743390337,23.71,48.44
8364224,2023-07-23T01:19:02,1690075142,743390342,23.69,48.28
8364224,2023-07-23T01:19:07,1690075147,743390347,23.70,48.25
8364224,2023-07-23T01:19:11,1690075151,743390351,23.69,48.25
8364224,2023-07-23T01:19:14,1690075154,743390354,23.71,48.22
8364224,2023-07-23T01:19:22,1690075162,743390362,23.65,48.18
8364224,2023-07-23T01:19:25,1690075165,743390365,23.65,48.32
8364224,2023-07-23T01:19:29,1690075169,743390369,23.64,48.32
8364224,2023-07-23T01:19:33,1690075173,743390373,23.63,48.32
8364224,2023-07-23T01:19:42,1690075182,743390382,23.60,48.28
8364224,2023-07-23T01:19:45,1690075185,743390385,23.59,48.33
8364224,2023-07-23T01:19:52,1690075192,743390392,23.59,48.34
8364224,2023-07-23T01:19:58,1690075198,743390398,23.57,48.31
