8364224,2023-07-25T13:02:24,1690290144,743605344,19.78,66.23
8364224,2023-07-25T13:02:32,1690290152,743605352,19.80,66.30
8364224,2023-07-25T13:02:35,1690290155,743605355,19.79,66.01
8364224,2023-07-25T13:02:38,1690290158,743605358,19.79,65.75
8364224,2023-07-25T13:02:43,1690290163,743605363,19.76,65.79
8364224,2023-07-25T13:02:47,1690290167,743605367,19.76,66.38
8364224,2023-07-25T13:02:50,1690290170,743605370,19.77,66.47
8364224,2023-07-25T13:02:53,1690290173,743605373,19.76,66.59
8364224,2023-07-25T13:02:55,1690290175,743605375,19.80,66.76
8364224,2023-07-25T13:03:05,1690290185,743605385,19.89,66.26
8364224,2023-07-25T13:03:12,1690290192,743605392,19.90,65.78
8364224,2023-07-25T13:03:15,1690290195,743605395,19.74,65.63
8364224,2023-07-25T13:03:18,1690290198,743605398,19.64,65.93
8364224,2023-07-25T13:03:20,1690290200,743605400,19.63,66.31
8364224,2023-07-25T13:03:24,1690290204,743605404,19.62,66.54
8364224,2023-07-25T13:03:27,1690290207,743605407,19.60,66.66
8364224,2023-07-25T13:03:29,1690290209,743605409,19.57,66.86
8364224,2023-07-25T13:03:32,1690290212,743605412,19.60,66.89
8364224,2023-07-25T13:03:34,1690290214,743605414,19.61,66.94
8364224,2023-07-25T13:03:36,1690290216,743605416,19.57,66.88
8364224,2023-07-25T13:03:41,1690290221,743605421,19.46,66.49
8364224,2023-07-25T13:03:45,1690290225,743605425,19.44,66.90
8364224,2023-07-25T13:03:48,1690290228,743605428,19.43,66.68
8364224,2023-07-25T13:03:53,1690290233,743605433,19.38,66.26
8364224,2023-07-25T13:03:57,1690290237,743605437,19.36,66.35
8364224,2023-07-25T13:04:08,1690290248,743605448,19.33,66.62
8364224,2023-07-25T13:04:11,1690290251,743605451,19.34,67.06
8364224,2023-07-25T13:04:15,1690290255,743605455,19.33,67.23
8364224,2023-07-25T13:04:18,1690290258,743605458,19.33,67.24
8364224,2023-07-25T13:04:19,1690290259,743605459,19.34,67.53
8364224,2023-07-25T13:04:22,1690290262,743605462,19.34,67.67
8364224,2023-07-25T13:04:24,1690290264,743605464,19.33,67.73
8364224,2023-07-25T13:04:29,1690290269,743605469,19.31,66.94
8364224,2023-07-25T13:04:34,1690290274,743605474,19.30,66.78
8364224,2023-07-25T13:04:36,1690290276,743605476,19.34,66.93
8364224,2023-07-25T13:04:39,1690290279,743605479,19.34,66.74
8364224,2023-07-25T13:04:45,1690290285,743605485,19.22,66.50
8364224,2023-07-25T13:04:50,1690290290,743605490,19.16,66.57
8364224,2023-07-25T13:04:52,1690290292,743605492,19.11,66.39
8364224,2023-07-25T13:04:58,1690290298,743605498,19.03,66.06
8364224,2023-07-25T13:05:00,1690290300,743605500,18.98,66.11
8364224,2023-07-25T13:05:03,1690290303,743605503,18.93,66.31
8364224,2023-07-25T13:05:08,1690290308,743605508,18.89,66.48
8364224,2023-07-25T13:05:13,1690290313,743605513,18.88,67.10
8364224,2023-07-25T13:05:18,1690290318,743605518,18.84,67.51
8364224,2023-07-25T13:05:34,1690290334,743605534,19.04,70.15
8364224,2023-07-25T13:05:36,1690290336,743605536,19.07,70.40
8364224,2023-07-25T13:05:45,1690290345,743605545,19.20,70.16
8364224,2023-07-25T13:05:47,1690290347,743605547,19.23,70.19
8364224,2023-07-25T13:05:48,1690290348,743605548,19.26,70.20
8364224,2023-07-25T13:05:52,1690290352,743605552,19.30,70.22
8364224,2023-07-25T13:05:54,1690290354,743605554,19.35,70.18
8364224,2023-07-25T13:05:55,1690290355,743605555,19.36,70.01
8364224,2023-07-25T13:05:57,1690290357,743605557,19.39,69.70
8364224,2023-07-25T13:06:04,1690290364,743605564,19.48,69.11
8364224,2023-07-25T13:06:06,1690290366,743605566,19.48,69.08
8364224,2023-07-25T13:06:08,1690290368,743605568,19.51,69.01
8364224,2023-07-25T13:06:11,1690290371,743605571,19.54,69.08
